2025-09-24 00:15:48 | INFO | Message 36: tech = 0.78
2025-09-24 00:17:28 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:28', 'category': 'entertainment', 'sentiment': 0.44, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-24 00:17:29 | INFO | Message 86: entertainment = 0.44
2025-09-24 00:17:30 | INFO | {'message': 'I just loved a story! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:30', 'category': 'other', 'sentiment': 0.33, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-24 00:17:30 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a story! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:30', 'category': 'other', 'sentiment': 0.33, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-24 00:17:30 | INFO | Message 87: other = 0.33
2025-09-24 00:17:32 | INFO | {'message': 'I just tried Python! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:32', 'category': 'tech', 'sentiment': 0.68, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-24 00:17:32 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried Python! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:32', 'category': 'tech', 'sentiment': 0.68, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-24 00:17:32 | INFO | Message 88: tech = 0.68
2025-09-24 00:17:34 | INFO | {'message': 'I just loved a meme! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:34', 'category': 'humor', 'sentiment': 0.26, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-24 00:17:34 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a meme! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:34', 'category': 'humor', 'sentiment': 0.26, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-24 00:17:34 | INFO | Message 89: humor = 0.26
2025-09-24 00:17:36 | INFO | {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:36', 'category': 'tech', 'sentiment': 0.63, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-09-24 00:17:36 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:36', 'category': 'tech', 'sentiment': 0.63, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-09-24 00:17:36 | INFO | Message 90: tech = 0.63
2025-09-24 00:17:38 | INFO | {'message': 'I just shared recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:38', 'category': 'food', 'sentiment': 0.15, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-24 00:17:38 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared recipe! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:38', 'category': 'food', 'sentiment': 0.15, 'keyword_mentioned': 'recipe', 'message_length': 36}
2025-09-24 00:17:38 | INFO | Message 91: food = 0.15
2025-09-24 00:17:40 | INFO | {'message': 'I just found travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:40', 'category': 'travel', 'sentiment': 0.97, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-24 00:17:40 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:40', 'category': 'travel', 'sentiment': 0.97, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-24 00:17:40 | INFO | Message 92: travel = 0.97
2025-09-24 00:17:42 | INFO | {'message': 'I just shared travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:42', 'category': 'travel', 'sentiment': 0.53, 'keyword_mentioned': 'travel', 'message_length': 38}
2025-09-24 00:17:42 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:42', 'category': 'travel', 'sentiment': 0.53, 'keyword_mentioned': 'travel', 'message_length': 38}
2025-09-24 00:17:43 | INFO | Message 93: travel = 0.53
2025-09-24 00:17:44 | INFO | {'message': 'I just shared recipe! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:44', 'category': 'food', 'sentiment': 0.44, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-24 00:17:44 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared recipe! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:44', 'category': 'food', 'sentiment': 0.44, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-24 00:17:44 | INFO | Message 94: food = 0.44
2025-09-24 00:17:46 | INFO | {'message': 'I just loved a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:46', 'category': 'other', 'sentiment': 0.14, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 00:17:46 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:46', 'category': 'other', 'sentiment': 0.14, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 00:17:46 | INFO | Message 95: other = 0.14
2025-09-24 00:17:48 | INFO | {'message': 'I just found a movie! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:48', 'category': 'entertainment', 'sentiment': 0.32, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-24 00:17:48 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a movie! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:48', 'category': 'entertainment', 'sentiment': 0.32, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-24 00:17:48 | INFO | Message 96: entertainment = 0.32
2025-09-24 00:17:50 | INFO | {'message': 'I just saw Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:50', 'category': 'tech', 'sentiment': 0.61, 'keyword_mentioned': 'Python', 'message_length': 33}
2025-09-24 00:17:50 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:50', 'category': 'tech', 'sentiment': 0.61, 'keyword_mentioned': 'Python', 'message_length': 33}
2025-09-24 00:17:50 | INFO | Message 97: tech = 0.61
2025-09-24 00:17:52 | INFO | {'message': 'I just loved recipe! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:52', 'category': 'food', 'sentiment': 0.27, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-24 00:17:52 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved recipe! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:52', 'category': 'food', 'sentiment': 0.27, 'keyword_mentioned': 'recipe', 'message_length': 37}
2025-09-24 00:17:52 | INFO | Message 98: food = 0.27
2025-09-24 00:17:54 | INFO | {'message': 'I just found Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:54', 'category': 'tech', 'sentiment': 0.12, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-24 00:17:54 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:54', 'category': 'tech', 'sentiment': 0.12, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-24 00:17:54 | INFO | Message 99: tech = 0.12
2025-09-24 00:17:56 | INFO | {'message': 'I just shared JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:56', 'category': 'tech', 'sentiment': 0.47, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-24 00:17:56 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared JavaScript! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:56', 'category': 'tech', 'sentiment': 0.47, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-24 00:17:57 | INFO | Message 100: tech = 0.47
2025-09-24 00:17:58 | INFO | {'message': 'I just loved JavaScript! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:58', 'category': 'tech', 'sentiment': 0.84, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-09-24 00:17:58 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved JavaScript! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:58', 'category': 'tech', 'sentiment': 0.84, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-09-24 00:17:58 | INFO | Message 101: tech = 0.84
2025-09-24 00:18:00 | INFO | {'message': 'I just found JavaScript! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:00', 'category': 'tech', 'sentiment': 0.78, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 00:18:00 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found JavaScript! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:00', 'category': 'tech', 'sentiment': 0.78, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 00:18:00 | INFO | Message 102: tech = 0.78
2025-09-24 00:18:02 | INFO | {'message': 'I just tried game! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:02', 'category': 'gaming', 'sentiment': 0.53, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-24 00:18:02 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried game! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:02', 'category': 'gaming', 'sentiment': 0.53, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-24 00:18:02 | INFO | Message 103: gaming = 0.53
2025-09-24 00:18:04 | INFO | {'message': 'I just shared an app! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:04', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-24 00:18:04 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared an app! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:04', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-24 00:18:04 | INFO | Message 104: other = 0.1
2025-09-24 00:18:06 | INFO | {'message': 'I just tried recipe! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:06', 'category': 'food', 'sentiment': 0.72, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-24 00:18:06 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried recipe! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:06', 'category': 'food', 'sentiment': 0.72, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-24 00:18:06 | INFO | Message 105: food = 0.72
2025-09-24 00:18:08 | INFO | {'message': 'I just found a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:08', 'category': 'entertainment', 'sentiment': 0.04, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-24 00:18:08 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:08', 'category': 'entertainment', 'sentiment': 0.04, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-24 00:18:08 | INFO | Message 106: entertainment = 0.04
2025-09-24 00:18:10 | INFO | {'message': 'I just loved a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:10', 'category': 'other', 'sentiment': 0.29, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-24 00:18:10 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:10', 'category': 'other', 'sentiment': 0.29, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-24 00:18:11 | INFO | Message 107: other = 0.29
2025-09-24 00:18:12 | INFO | {'message': 'I just found Python! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:12', 'category': 'tech', 'sentiment': 0.88, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-24 00:18:12 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found Python! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:12', 'category': 'tech', 'sentiment': 0.88, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-24 00:18:12 | INFO | Message 108: tech = 0.88
2025-09-24 00:18:14 | INFO | {'message': 'I just found Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:14', 'category': 'tech', 'sentiment': 0.37, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-24 00:18:14 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:14', 'category': 'tech', 'sentiment': 0.37, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-24 00:18:14 | INFO | Message 109: tech = 0.37
2025-09-24 00:18:16 | INFO | {'message': 'I just tried a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:16', 'category': 'other', 'sentiment': 0.21, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 00:18:16 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a story! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:16', 'category': 'other', 'sentiment': 0.21, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 00:18:16 | INFO | Message 110: other = 0.21
2025-09-24 00:18:18 | INFO | {'message': 'I just found recipe! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:18', 'category': 'food', 'sentiment': 0.95, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-24 00:18:18 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found recipe! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:18', 'category': 'food', 'sentiment': 0.95, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-24 00:18:18 | INFO | Message 111: food = 0.95
2025-09-24 00:18:20 | INFO | {'message': 'I just shared an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:20', 'category': 'other', 'sentiment': 0.05, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-24 00:18:20 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:20', 'category': 'other', 'sentiment': 0.05, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-24 00:18:20 | INFO | Message 112: other = 0.05
2025-09-24 00:18:22 | INFO | {'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:22', 'category': 'entertainment', 'sentiment': 0.47, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-24 00:18:22 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a movie! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:22', 'category': 'entertainment', 'sentiment': 0.47, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-24 00:18:22 | INFO | Message 113: entertainment = 0.47
2025-09-24 00:18:24 | INFO | {'message': 'I just tried game! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:24', 'category': 'gaming', 'sentiment': 0.28, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-24 00:18:24 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried game! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:24', 'category': 'gaming', 'sentiment': 0.28, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-24 00:18:25 | INFO | Message 114: gaming = 0.28
2025-09-24 00:18:26 | INFO | {'message': 'I just shared game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:26', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-24 00:18:26 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared game! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:26', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-24 00:18:26 | INFO | Message 115: gaming = 0.86
2025-09-24 00:18:28 | INFO | {'message': 'I just saw recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:28', 'category': 'food', 'sentiment': 0.38, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-24 00:18:28 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw recipe! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:28', 'category': 'food', 'sentiment': 0.38, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-24 00:18:28 | INFO | Message 116: food = 0.38
2025-09-24 00:18:30 | INFO | {'message': 'I just shared recipe! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:30', 'category': 'food', 'sentiment': 0.1, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-24 00:18:30 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared recipe! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:30', 'category': 'food', 'sentiment': 0.1, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-24 00:18:30 | INFO | Message 117: food = 0.1
2025-09-24 00:18:32 | INFO | {'message': 'I just saw Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:32', 'category': 'tech', 'sentiment': 0.77, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-24 00:18:32 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:32', 'category': 'tech', 'sentiment': 0.77, 'keyword_mentioned': 'Python', 'message_length': 32}
2025-09-24 00:18:32 | INFO | Message 118: tech = 0.77
2025-09-24 00:18:34 | INFO | {'message': 'I just saw JavaScript! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:34', 'category': 'tech', 'sentiment': 0.62, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 00:18:34 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw JavaScript! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:34', 'category': 'tech', 'sentiment': 0.62, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-24 00:18:34 | INFO | Message 119: tech = 0.62
2025-09-24 00:18:36 | INFO | {'message': 'I just found Python! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:36', 'category': 'tech', 'sentiment': 0.3, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-24 00:18:36 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found Python! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:36', 'category': 'tech', 'sentiment': 0.3, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-24 00:18:36 | INFO | Message 120: tech = 0.3
2025-09-24 00:18:38 | INFO | {'message': 'I just tried a movie! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:38', 'category': 'entertainment', 'sentiment': 0.69, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-24 00:18:38 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a movie! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:38', 'category': 'entertainment', 'sentiment': 0.69, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-24 00:18:39 | INFO | Message 121: entertainment = 0.69
2025-09-24 00:18:40 | INFO | {'message': 'I just saw an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:40', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-24 00:18:40 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw an app! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-24 00:18:40', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-24 00:18:40 | INFO | Message 122: other = 0.28
2025-09-24 00:18:42 | INFO | {'message': 'I just tried travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:42', 'category': 'travel', 'sentiment': 0.98, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-24 00:18:42 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried travel! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-24 00:18:42', 'category': 'travel', 'sentiment': 0.98, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-24 00:18:42 | INFO | Message 123: travel = 0.98
2025-09-24 00:18:44 | INFO | {'message': 'I just loved an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:44', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 00:18:44 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:44', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 00:18:44 | INFO | Message 124: other = 0.46
2025-09-24 00:18:46 | INFO | {'message': 'I just loved a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:46', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 00:18:46 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-24 00:18:46', 'category': 'other', 'sentiment': 0.03, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 00:18:46 | INFO | Message 125: other = 0.03
2025-09-24 00:18:48 | INFO | {'message': 'I just found travel! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:18:48', 'category': 'travel', 'sentiment': 0.46, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-24 00:18:48 | INFO | Message 126: travel = 0.46
